created_at,entry_id,field1,field2,field3,latitude,longitude,elevation,status
2019-11-07 02:36:35 IST,83,29.60,63.20,90.83,,,,
2019-11-07 02:36:58 IST,84,29.60,63.10,90.80,,,,
2019-11-07 02:37:21 IST,85,29.70,63.10,91.15,,,,
2019-11-07 02:45:42 IST,86,29.60,64.00,91.11,,,,
2019-11-07 02:46:05 IST,87,29.60,64.10,91.15,,,,
2019-11-07 02:46:27 IST,88,29.60,64.10,91.15,,,,
2019-11-07 02:46:50 IST,89,29.70,64.20,91.55,,,,
2019-11-07 02:47:20 IST,90,29.70,64.20,91.55,,,,
2019-11-07 02:47:43 IST,91,29.70,64.20,91.55,,,,
2019-11-07 02:48:06 IST,92,29.70,64.10,91.51,,,,
2019-11-07 02:48:28 IST,93,29.70,64.20,91.55,,,,
2019-11-07 02:48:50 IST,94,29.70,64.20,91.55,,,,
2019-11-07 02:49:13 IST,95,29.80,64.30,91.96,,,,
2019-11-07 02:49:37 IST,96,29.80,64.30,91.96,,,,
2019-11-07 02:50:39 IST,97,29.80,64.50,92.03,,,,
2019-11-07 02:51:02 IST,98,29.80,64.70,92.11,,,,
2019-11-07 02:51:24 IST,99,29.80,64.70,92.11,,,,
2019-11-07 02:51:46 IST,100,29.80,64.70,92.11,,,,
2019-11-07 02:52:09 IST,101,29.80,64.70,92.11,,,,
2019-11-07 02:52:32 IST,102,29.90,64.70,92.49,,,,
2019-11-07 02:52:54 IST,103,30.00,64.80,92.91,,,,
2019-11-07 02:53:17 IST,104,29.90,64.50,92.41,,,,
2019-11-07 02:53:44 IST,105,30.00,64.50,92.79,,,,
2019-11-07 02:54:07 IST,106,29.90,64.20,92.29,,,,
2019-11-07 02:54:30 IST,107,30.00,64.20,92.67,,,,
2019-11-07 02:54:52 IST,108,29.90,64.10,92.26,,,,
2019-11-07 02:55:15 IST,109,29.90,64.10,92.26,,,,
2019-11-07 02:55:44 IST,110,29.90,64.30,92.33,,,,
2019-11-07 02:56:06 IST,111,29.90,64.50,92.41,,,,
2019-11-07 02:56:29 IST,112,29.90,64.60,92.45,,,,
2019-11-07 02:56:53 IST,113,29.90,64.70,92.49,,,,
2019-11-07 02:57:15 IST,114,29.90,64.70,92.49,,,,
2019-11-07 02:57:44 IST,115,30.00,64.70,92.87,,,,
2019-11-07 02:58:07 IST,116,30.00,64.70,92.87,,,,
2019-11-07 02:58:29 IST,117,30.00,64.70,92.87,,,,
2019-11-07 02:58:52 IST,118,30.00,64.60,92.83,,,,
2019-11-07 02:59:17 IST,119,30.00,64.60,92.83,,,,
2019-11-07 02:59:45 IST,120,30.10,64.70,93.26,,,,
2019-11-07 03:00:08 IST,121,30.10,64.70,93.26,,,,
2019-11-07 03:00:31 IST,122,30.10,64.60,93.22,,,,
2019-11-07 03:00:53 IST,123,30.10,64.60,93.22,,,,
2019-11-07 03:01:16 IST,124,30.10,64.50,93.18,,,,
2019-11-07 03:01:45 IST,125,30.20,64.70,93.65,,,,
2019-11-07 03:02:08 IST,126,30.20,64.60,93.61,,,,
2019-11-07 03:02:30 IST,127,30.20,64.60,93.61,,,,
2019-11-07 03:02:53 IST,128,30.20,64.60,93.61,,,,
2019-11-07 03:03:15 IST,129,30.20,64.60,93.61,,,,
2019-11-07 03:03:44 IST,130,30.20,64.50,93.57,,,,
2019-11-07 03:04:06 IST,131,30.30,64.60,94.00,,,,
2019-11-07 03:04:29 IST,132,30.20,64.50,93.57,,,,
2019-11-07 03:04:52 IST,133,30.20,64.50,93.57,,,,
2019-11-07 03:05:14 IST,134,30.20,64.60,93.61,,,,
2019-11-07 03:05:43 IST,135,30.20,64.60,93.61,,,,
2019-11-07 03:06:05 IST,136,30.20,64.60,93.61,,,,
2019-11-07 03:06:28 IST,137,30.30,64.70,94.04,,,,
2019-11-07 03:06:51 IST,138,30.30,64.60,94.00,,,,
2019-11-07 03:07:13 IST,139,30.30,64.50,93.96,,,,
2019-11-07 03:07:39 IST,140,30.40,64.40,94.32,,,,
2019-11-07 03:08:01 IST,141,30.40,64.30,94.27,,,,
2019-11-07 03:08:24 IST,142,30.40,64.20,94.23,,,,
2019-11-07 03:08:47 IST,143,30.50,64.30,94.67,,,,
2019-11-07 03:09:10 IST,144,30.50,64.30,94.67,,,,
2019-11-07 03:09:32 IST,145,30.50,64.30,94.67,,,,
2019-11-07 03:09:55 IST,146,30.40,64.20,94.23,,,,
2019-11-07 03:10:18 IST,147,30.50,64.50,94.76,,,,
2019-11-07 03:10:40 IST,148,30.40,64.50,94.36,,,,
2019-11-07 03:11:03 IST,149,30.30,64.60,94.00,,,,
2019-11-07 03:11:25 IST,150,30.30,64.80,94.09,,,,
2019-11-07 03:11:53 IST,151,30.30,64.90,94.13,,,,
2019-11-07 03:12:15 IST,152,30.30,65.00,94.17,,,,
2019-11-07 03:12:37 IST,153,30.20,65.10,93.81,,,,
2019-11-07 03:13:00 IST,154,30.20,65.40,93.94,,,,
2019-11-07 03:13:23 IST,155,30.20,65.60,94.02,,,,
2019-11-07 03:13:50 IST,156,30.20,65.70,94.07,,,,
2019-11-07 03:14:12 IST,157,30.10,65.70,93.66,,,,
2019-11-07 03:14:35 IST,158,30.10,65.80,93.71,,,,
2019-11-07 03:15:00 IST,159,30.20,65.90,94.15,,,,
2019-11-07 03:15:23 IST,160,30.20,65.90,94.15,,,,
2019-11-07 03:15:46 IST,161,30.10,65.60,93.62,,,,
2019-11-07 03:16:13 IST,162,30.10,65.30,93.50,,,,
2019-11-07 03:16:37 IST,163,30.00,65.40,93.15,,,,
2019-11-07 03:16:59 IST,164,30.00,65.50,93.19,,,,
2019-11-07 03:17:22 IST,165,30.00,65.60,93.23,,,,
2019-11-07 03:17:44 IST,166,30.00,65.60,93.23,,,,
2019-11-07 03:18:12 IST,167,30.00,65.60,93.23,,,,
2019-11-07 03:18:35 IST,168,30.00,65.50,93.19,,,,
2019-11-07 03:19:00 IST,169,30.00,65.50,93.19,,,,
2019-11-07 03:19:25 IST,170,30.00,65.60,93.23,,,,
2019-11-07 03:19:48 IST,171,30.00,65.60,93.23,,,,
2019-11-07 03:20:10 IST,172,30.00,65.60,93.23,,,,
2019-11-07 03:20:33 IST,173,30.00,65.60,93.23,,,,
2019-11-07 03:20:56 IST,174,30.00,65.60,93.23,,,,
2019-11-07 03:21:24 IST,175,30.00,65.60,93.23,,,,
2019-11-07 03:21:47 IST,176,30.00,65.60,93.23,,,,
2019-11-07 03:22:10 IST,177,30.00,65.60,93.23,,,,
2019-11-07 03:22:33 IST,178,30.00,65.70,93.27,,,,
2019-11-07 03:22:55 IST,179,30.00,65.60,93.23,,,,
2019-11-07 03:23:18 IST,180,30.00,65.60,93.23,,,,
2019-11-07 03:23:41 IST,181,30.00,65.60,93.23,,,,
2019-11-07 03:24:03 IST,182,30.10,65.70,93.66,,,,
2019-11-07 03:24:26 IST,183,30.10,65.60,93.62,,,,
2019-11-07 03:24:49 IST,184,30.10,65.60,93.62,,,,
2019-11-07 03:25:11 IST,185,30.10,65.50,93.58,,,,
2019-11-07 03:25:40 IST,186,30.20,65.50,93.98,,,,
2019-11-07 03:26:03 IST,187,30.10,65.10,93.42,,,,
2019-11-07 03:26:26 IST,188,30.20,65.20,93.86,,,,
2019-11-07 03:26:48 IST,189,30.10,65.20,93.46,,,,
2019-11-07 03:27:11 IST,190,30.20,65.30,93.90,,,,
2019-11-07 03:27:34 IST,191,30.20,65.20,93.86,,,,
2019-11-07 03:27:56 IST,192,30.20,65.20,93.86,,,,
2019-11-07 03:28:19 IST,193,30.20,65.30,93.90,,,,
2019-11-07 03:28:41 IST,194,30.20,65.30,93.90,,,,
2019-11-07 03:29:04 IST,195,30.20,65.30,93.90,,,,
2019-11-07 03:29:27 IST,196,30.20,65.20,93.86,,,,
2019-11-07 03:29:49 IST,197,30.20,65.20,93.86,,,,
2019-11-07 03:30:11 IST,198,30.20,65.20,93.86,,,,
2019-11-07 03:30:41 IST,199,30.20,65.30,93.90,,,,
2019-11-07 03:31:04 IST,200,30.10,65.20,93.46,,,,
2019-11-07 03:31:26 IST,201,30.10,65.10,93.42,,,,
2019-11-07 03:31:49 IST,202,30.20,65.20,93.86,,,,
2019-11-07 03:32:12 IST,203,30.20,65.20,93.86,,,,
2019-11-07 03:32:36 IST,204,30.20,65.10,93.81,,,,
2019-11-07 03:32:59 IST,205,30.20,65.00,93.77,,,,
2019-11-07 03:33:21 IST,206,30.20,65.10,93.81,,,,
2019-11-07 03:33:48 IST,207,30.20,64.90,93.73,,,,
2019-11-07 03:34:11 IST,208,30.20,64.80,93.69,,,,
2019-11-07 03:34:34 IST,209,30.20,64.80,93.69,,,,
2019-11-07 03:34:56 IST,210,30.20,64.70,93.65,,,,
2019-11-07 03:35:19 IST,211,30.20,64.80,93.69,,,,
2019-11-07 03:35:49 IST,212,30.10,64.70,93.26,,,,
2019-11-07 03:36:12 IST,213,30.10,64.90,93.34,,,,
2019-11-07 03:36:34 IST,214,30.00,64.90,92.95,,,,
2019-11-07 03:36:57 IST,215,30.00,65.00,92.99,,,,
2019-11-07 03:37:22 IST,216,30.00,65.00,92.99,,,,
2019-11-07 03:37:50 IST,217,29.90,65.10,92.64,,,,
2019-11-07 03:38:13 IST,218,29.90,65.20,92.68,,,,
2019-11-07 03:38:36 IST,219,29.90,65.20,92.68,,,,
2019-11-07 03:38:58 IST,220,29.90,65.30,92.72,,,,
2019-11-07 03:39:21 IST,221,29.90,65.40,92.76,,,,
2019-11-07 03:39:43 IST,222,29.90,65.40,92.76,,,,
2019-11-07 03:40:06 IST,223,29.90,65.40,92.76,,,,
2019-11-07 03:40:30 IST,224,29.80,65.30,92.33,,,,
2019-11-07 03:40:57 IST,225,29.80,65.40,92.37,,,,
2019-11-07 03:41:19 IST,226,29.90,65.50,92.80,,,,
2019-11-07 03:41:42 IST,227,29.90,65.20,92.68,,,,
2019-11-07 03:42:05 IST,228,29.90,65.00,92.60,,,,
2019-11-07 03:42:27 IST,229,29.80,64.80,92.14,,,,
2019-11-07 03:42:52 IST,230,29.80,64.90,92.18,,,,
2019-11-07 03:43:15 IST,231,29.80,65.00,92.22,,,,
2019-11-07 03:43:37 IST,232,29.80,65.00,92.22,,,,
2019-11-07 03:44:00 IST,233,29.80,65.10,92.26,,,,
2019-11-07 03:44:22 IST,234,29.80,65.10,92.26,,,,
2019-11-07 03:44:45 IST,235,29.80,65.10,92.26,,,,
2019-11-07 03:45:07 IST,236,29.80,65.00,92.22,,,,
2019-11-07 03:45:30 IST,237,29.80,64.90,92.18,,,,
2019-11-07 03:45:52 IST,238,29.80,64.90,92.18,,,,
2019-11-07 03:46:15 IST,239,29.80,64.90,92.18,,,,
2019-11-07 03:46:38 IST,240,29.70,64.90,91.80,,,,
2019-11-07 03:47:00 IST,241,29.80,64.90,92.18,,,,
2019-11-07 03:47:23 IST,242,29.80,64.90,92.18,,,,
2019-11-07 03:47:45 IST,243,29.70,64.90,91.80,,,,
2019-11-07 03:48:10 IST,244,29.70,64.90,91.80,,,,
2019-11-07 03:48:32 IST,245,29.70,64.90,91.80,,,,
2019-11-07 03:48:55 IST,246,29.80,65.00,92.22,,,,
2019-11-07 11:22:53 IST,247,29.80,65.10,92.26,,,,
2019-11-07 11:23:16 IST,248,29.70,64.90,91.80,,,,
2019-11-07 11:23:40 IST,249,30.30,54.70,90.22,,,,
2019-11-07 11:24:04 IST,250,30.30,54.70,90.22,,,,
2019-11-07 11:24:27 IST,251,30.30,54.80,90.25,,,,
2019-11-07 11:24:49 IST,252,30.30,54.80,90.25,,,,
2019-11-07 11:25:12 IST,253,30.40,54.80,90.57,,,,
2019-11-07 11:25:34 IST,254,30.50,54.80,90.88,,,,
2019-11-07 11:25:57 IST,255,30.40,54.60,90.50,,,,
2019-11-07 11:26:19 IST,256,30.60,54.60,91.13,,,,
2019-11-07 11:26:42 IST,257,30.60,54.40,91.06,,,,
2019-11-07 11:27:09 IST,258,30.70,54.30,91.34,,,,
2019-11-07 11:27:32 IST,259,30.80,54.10,91.59,,,,
2019-11-07 11:27:54 IST,260,30.80,53.90,91.51,,,,
2019-11-07 11:28:17 IST,261,31.00,53.90,92.16,,,,
2019-11-07 11:28:39 IST,262,31.00,53.70,92.08,,,,
2019-11-07 11:29:02 IST,263,31.00,53.60,92.05,,,,
2019-11-07 11:29:24 IST,264,31.10,53.50,92.33,,,,
2019-11-07 11:29:47 IST,265,31.10,53.40,92.30,,,,
2019-11-07 11:30:09 IST,266,31.20,53.30,92.58,,,,
2019-11-07 11:30:32 IST,267,31.30,53.20,92.88,,,,
2019-11-07 11:30:56 IST,268,31.30,53.10,92.84,,,,
2019-11-07 11:31:19 IST,269,31.30,53.00,92.79,,,,
2019-11-07 11:31:41 IST,270,31.40,53.00,93.13,,,,
2019-11-07 11:32:07 IST,271,31.40,52.90,93.09,,,,
2019-11-07 11:32:29 IST,272,31.40,52.90,93.09,,,,
2019-11-07 11:32:52 IST,273,31.50,52.80,93.38,,,,
2019-11-07 11:33:15 IST,274,31.50,52.60,93.30,,,,
2019-11-07 11:33:37 IST,275,31.50,52.50,93.25,,,,
2019-11-07 11:34:00 IST,276,31.60,52.50,93.59,,,,
2019-11-07 11:34:22 IST,277,31.60,52.50,93.59,,,,
2019-11-07 11:34:45 IST,278,31.60,52.40,93.55,,,,
2019-11-07 11:35:11 IST,279,31.70,52.30,93.84,,,,
2019-11-07 11:35:33 IST,280,31.70,52.20,93.80,,,,
2019-11-07 11:35:56 IST,281,31.70,52.10,93.76,,,,
2019-11-07 11:36:18 IST,282,31.70,51.90,93.67,,,,
2019-11-07 11:36:41 IST,283,31.80,51.70,93.92,,,,
2019-11-07 11:37:06 IST,284,31.80,51.30,93.75,,,,
2019-11-07 11:37:32 IST,285,31.80,51.30,93.75,,,,
2019-11-07 11:37:54 IST,286,31.80,51.20,93.71,,,,
2019-11-07 11:38:17 IST,287,31.90,51.20,94.04,,,,
2019-11-07 11:38:39 IST,288,31.90,51.10,94.00,,,,
2019-11-07 11:39:02 IST,289,31.90,51.10,94.00,,,,
2019-11-07 11:39:24 IST,290,31.90,51.00,93.95,,,,
2019-11-07 11:39:47 IST,291,32.00,51.00,94.29,,,,
2019-11-07 11:40:10 IST,292,32.00,51.00,94.29,,,,
2019-11-07 11:40:32 IST,293,32.00,50.90,94.25,,,,
2019-11-07 11:40:55 IST,294,32.00,50.80,94.20,,,,
2019-11-07 11:41:18 IST,295,32.00,50.80,94.20,,,,
2019-11-07 11:41:40 IST,296,32.00,50.70,94.16,,,,
2019-11-07 11:42:03 IST,297,32.00,50.60,94.12,,,,
2019-11-07 11:42:26 IST,298,32.10,50.50,94.41,,,,
2019-11-07 11:42:49 IST,299,32.10,50.40,94.36,,,,
2019-11-07 11:43:11 IST,300,32.00,50.20,93.94,,,,
2019-11-07 11:43:34 IST,301,32.10,50.10,94.23,,,,
2019-11-07 11:43:56 IST,302,32.10,50.00,94.19,,,,
2019-11-07 11:44:19 IST,303,32.10,49.90,94.14,,,,
2019-11-07 11:44:41 IST,304,32.10,49.70,94.06,,,,
2019-11-07 11:45:08 IST,305,32.10,49.70,94.06,,,,
2019-11-07 11:45:30 IST,306,32.20,49.80,94.43,,,,
2019-11-07 11:45:56 IST,307,32.20,49.80,94.43,,,,
2019-11-07 11:46:18 IST,308,32.20,49.80,94.43,,,,
2019-11-07 11:46:41 IST,309,32.20,49.80,94.43,,,,
2019-11-07 11:47:03 IST,310,32.20,49.80,94.43,,,,
2019-11-07 11:47:26 IST,311,32.20,49.90,94.48,,,,
2019-11-07 11:47:48 IST,312,32.20,50.00,94.52,,,,
2019-11-07 11:48:11 IST,313,32.20,50.00,94.52,,,,
2019-11-07 11:48:33 IST,314,32.20,49.70,94.39,,,,
2019-11-07 11:48:56 IST,315,32.20,49.80,94.43,,,,
2019-11-07 11:49:18 IST,316,32.20,49.70,94.39,,,,
2019-11-07 11:49:41 IST,317,32.20,49.70,94.39,,,,
2019-11-07 11:50:03 IST,318,32.30,49.60,94.68,,,,
2019-11-07 11:50:26 IST,319,32.20,49.50,94.30,,,,
2019-11-07 11:50:49 IST,320,32.30,49.60,94.68,,,,
2019-11-07 11:51:11 IST,321,32.30,49.60,94.68,,,,
2019-11-07 11:51:34 IST,322,32.30,49.60,94.68,,,,
2019-11-07 11:51:56 IST,323,32.20,49.50,94.30,,,,
2019-11-07 11:52:19 IST,324,32.20,49.50,94.30,,,,
2019-11-07 11:52:42 IST,325,32.30,49.40,94.59,,,,
2019-11-07 11:53:08 IST,326,32.30,49.40,94.59,,,,
2019-11-07 11:53:31 IST,327,32.30,49.40,94.59,,,,
2019-11-07 11:53:53 IST,328,32.30,49.40,94.59,,,,
2019-11-07 11:54:17 IST,329,32.30,49.50,94.63,,,,
2019-11-07 11:54:39 IST,330,32.30,49.50,94.63,,,,
2019-11-07 11:55:02 IST,331,32.30,49.60,94.68,,,,
2019-11-07 11:55:24 IST,332,32.30,49.50,94.63,,,,
2019-11-07 11:55:47 IST,333,32.30,49.50,94.63,,,,
2019-11-07 11:56:09 IST,334,32.30,49.50,94.63,,,,
2019-11-07 11:56:32 IST,335,32.30,49.40,94.59,,,,
2019-11-07 11:56:55 IST,336,32.30,49.50,94.63,,,,
2019-11-07 11:57:20 IST,337,32.30,49.50,94.63,,,,
2019-11-07 11:57:42 IST,338,32.30,49.40,94.59,,,,
2019-11-07 11:58:05 IST,339,32.30,49.40,94.59,,,,
2019-11-07 11:58:28 IST,340,32.30,49.40,94.59,,,,
2019-11-07 11:58:50 IST,341,32.30,49.30,94.54,,,,
2019-11-07 11:59:13 IST,342,32.30,49.40,94.59,,,,
2019-11-07 11:59:36 IST,343,32.40,49.40,94.93,,,,
2019-11-07 12:00:00 IST,344,32.30,49.40,94.59,,,,
2019-11-07 12:00:23 IST,345,32.40,49.40,94.93,,,,
2019-11-07 12:00:46 IST,346,32.40,49.40,94.93,,,,
2019-11-07 12:01:08 IST,347,32.40,49.40,94.93,,,,
2019-11-07 12:01:31 IST,348,32.40,49.30,94.88,,,,
2019-11-07 12:01:54 IST,349,32.40,49.30,94.88,,,,
2019-11-07 12:02:16 IST,350,32.40,49.30,94.88,,,,
2019-11-07 12:02:38 IST,351,32.40,49.00,94.74,,,,
2019-11-07 12:03:01 IST,352,32.40,49.10,94.79,,,,
2019-11-07 12:03:25 IST,353,32.40,49.10,94.79,,,,
2019-11-07 12:03:47 IST,354,32.50,49.20,95.17,,,,
2019-11-07 12:04:10 IST,355,32.40,49.10,94.79,,,,
2019-11-07 12:04:33 IST,356,32.40,49.10,94.79,,,,
2019-11-07 12:04:55 IST,357,32.40,49.00,94.74,,,,
2019-11-07 12:05:20 IST,358,32.40,49.10,94.79,,,,
2019-11-07 12:05:43 IST,359,32.40,49.20,94.83,,,,
2019-11-07 12:06:06 IST,360,32.50,49.30,95.22,,,,
2019-11-07 12:06:29 IST,361,32.40,49.10,94.79,,,,
2019-11-07 12:06:51 IST,362,32.40,49.10,94.79,,,,
2019-11-07 12:07:14 IST,363,32.40,49.20,94.83,,,,
2019-11-07 12:07:36 IST,364,32.40,49.20,94.83,,,,
2019-11-07 12:07:59 IST,365,32.40,49.20,94.83,,,,
2019-11-07 12:08:24 IST,366,32.50,49.10,95.13,,,,
2019-11-07 12:08:47 IST,367,32.50,49.00,95.08,,,,
2019-11-07 12:09:09 IST,368,32.40,48.80,94.65,,,,
2019-11-07 12:09:32 IST,369,32.40,48.60,94.56,,,,
2019-11-07 12:09:55 IST,370,32.50,48.60,94.90,,,,
2019-11-07 12:10:17 IST,371,32.40,48.60,94.56,,,,
2019-11-07 12:10:40 IST,372,32.40,48.50,94.52,,,,
2019-11-07 12:11:03 IST,373,32.40,48.40,94.47,,,,
2019-11-07 12:11:26 IST,374,32.50,48.50,94.85,,,,
2019-11-07 12:11:48 IST,375,32.40,48.40,94.47,,,,
2019-11-07 12:12:11 IST,376,32.50,48.40,94.81,,,,
2019-11-07 12:12:33 IST,377,32.40,48.30,94.43,,,,
2019-11-07 12:12:56 IST,378,32.40,48.40,94.47,,,,
2019-11-07 12:13:21 IST,379,32.40,48.60,94.56,,,,
2019-11-07 12:13:44 IST,380,32.40,48.80,94.65,,,,
2019-11-07 12:14:07 IST,381,32.40,48.80,94.65,,,,
2019-11-07 12:14:29 IST,382,32.40,48.80,94.65,,,,
2019-11-07 12:14:52 IST,383,32.40,48.90,94.70,,,,
2019-11-07 12:15:14 IST,384,32.50,48.90,95.03,,,,
2019-11-07 12:15:37 IST,385,32.50,48.80,94.99,,,,
2019-11-07 12:16:00 IST,386,32.50,48.80,94.99,,,,
2019-11-07 12:16:25 IST,387,32.40,48.60,94.56,,,,
2019-11-07 12:16:48 IST,388,32.40,48.60,94.56,,,,
2019-11-07 12:17:10 IST,389,32.50,48.60,94.90,,,,
2019-11-07 12:17:33 IST,390,32.40,48.30,94.43,,,,
2019-11-07 12:17:55 IST,391,32.50,48.40,94.81,,,,
2019-11-07 12:18:22 IST,392,32.40,48.30,94.43,,,,
2019-11-07 12:18:45 IST,393,32.50,48.40,94.81,,,,
2019-11-07 12:19:07 IST,394,32.50,48.50,94.85,,,,
2019-11-07 12:19:30 IST,395,32.40,48.40,94.47,,,,
2019-11-07 12:19:52 IST,396,32.40,48.50,94.52,,,,
2019-11-07 12:20:15 IST,397,32.40,48.40,94.47,,,,
2019-11-07 12:20:38 IST,398,32.50,48.50,94.85,,,,
2019-11-07 12:21:00 IST,399,32.50,48.50,94.85,,,,
2019-11-07 12:21:26 IST,400,32.50,48.50,94.85,,,,
2019-11-07 12:21:48 IST,401,32.40,48.40,94.47,,,,
2019-11-07 12:22:11 IST,402,32.40,48.40,94.47,,,,
2019-11-07 12:22:33 IST,403,32.50,48.50,94.85,,,,
2019-11-07 12:22:56 IST,404,32.50,48.50,94.85,,,,
2019-11-07 12:23:21 IST,405,32.40,48.40,94.47,,,,
2019-11-07 12:23:44 IST,406,32.40,48.40,94.47,,,,
2019-11-07 12:24:07 IST,407,32.50,48.60,94.90,,,,
2019-11-07 12:24:29 IST,408,32.40,48.40,94.47,,,,
2019-11-07 12:24:52 IST,409,32.50,48.50,94.85,,,,
