created_at,entry_id,field1,field2
2019-11-18 00:30:44 UTC,1589,70.10,76.90
2019-11-18 00:31:02 UTC,1590,71.90,79.30
2019-11-18 00:31:20 UTC,1591,73.30,81.10
2019-11-18 00:31:39 UTC,1592,71.30,78.10
2019-11-18 00:31:57 UTC,1593,72.60,79.40
2019-11-18 00:32:15 UTC,1594,73.00,80.10
2019-11-18 00:32:34 UTC,1595,71.40,78.50
2019-11-18 00:32:52 UTC,1596,70.70,77.90
2019-11-18 00:33:10 UTC,1597,73.90,81.60
2019-11-18 00:33:28 UTC,1598,70.80,77.80
2019-11-18 00:33:47 UTC,1599,71.20,78.00
2019-11-18 00:34:05 UTC,1600,70.90,77.70
2019-11-18 00:34:23 UTC,1601,70.30,77.20
2019-11-18 00:34:41 UTC,1602,69.60,76.60
2019-11-18 00:35:00 UTC,1603,71.60,79.00
2019-11-18 00:35:18 UTC,1604,72.00,79.20
2019-11-18 00:35:36 UTC,1605,71.10,78.50
2019-11-18 00:35:54 UTC,1606,68.20,74.90
2019-11-18 00:36:12 UTC,1607,68.20,74.90
2019-11-18 00:36:30 UTC,1608,70.00,77.20
2019-11-18 00:36:49 UTC,1609,71.00,77.90
2019-11-18 00:37:07 UTC,1610,70.30,76.90
2019-11-18 00:37:25 UTC,1611,67.60,74.00
2019-11-18 00:37:43 UTC,1612,70.80,77.60
2019-11-18 00:38:02 UTC,1613,71.70,79.00
2019-11-18 00:38:20 UTC,1614,68.60,75.40
2019-11-18 00:38:38 UTC,1615,68.70,75.80
2019-11-18 00:38:56 UTC,1616,70.20,77.20
2019-11-18 00:39:15 UTC,1617,71.30,78.40
2019-11-18 00:39:33 UTC,1618,69.00,75.90
2019-11-18 00:39:52 UTC,1619,70.10,76.90
2019-11-18 00:40:10 UTC,1620,67.90,74.40
2019-11-18 00:40:29 UTC,1621,67.50,74.20
2019-11-18 00:40:47 UTC,1622,71.60,78.50
2019-11-18 00:41:06 UTC,1623,69.90,76.90
2019-11-18 00:41:24 UTC,1624,71.70,79.00
2019-11-18 00:41:43 UTC,1625,71.80,79.20
2019-11-18 00:42:01 UTC,1626,71.90,78.70
2019-11-18 00:42:19 UTC,1627,70.90,77.80
2019-11-18 00:42:37 UTC,1628,71.00,78.20
2019-11-18 00:42:55 UTC,1629,68.40,75.10
2019-11-18 00:43:14 UTC,1630,69.50,76.30
2019-11-18 00:43:32 UTC,1631,72.20,79.00
2019-11-18 00:43:50 UTC,1632,74.30,81.20
2019-11-18 00:44:08 UTC,1633,74.10,81.30
2019-11-18 00:44:27 UTC,1634,69.00,75.70
2019-11-18 00:44:45 UTC,1635,69.10,75.90
2019-11-18 00:45:03 UTC,1636,68.90,75.60
2019-11-18 00:45:21 UTC,1637,67.00,73.60
2019-11-18 00:45:40 UTC,1638,67.00,73.50
2019-11-18 00:45:58 UTC,1639,67.80,74.40
2019-11-18 00:46:16 UTC,1640,70.00,76.60
2019-11-18 00:46:34 UTC,1641,69.60,76.40
2019-11-18 00:46:53 UTC,1642,70.10,77.30
2019-11-18 00:47:11 UTC,1643,72.40,79.60
2019-11-18 00:47:29 UTC,1644,70.40,77.50
2019-11-18 00:47:47 UTC,1645,68.70,75.40
2019-11-18 00:48:05 UTC,1646,70.80,77.70
2019-11-18 00:48:24 UTC,1647,71.00,77.60
2019-11-18 00:48:42 UTC,1648,73.50,80.50
2019-11-18 00:49:00 UTC,1649,71.70,78.80
2019-11-18 00:49:18 UTC,1650,71.80,79.10
2019-11-18 00:49:36 UTC,1651,70.40,77.60
2019-11-18 00:49:55 UTC,1652,69.80,77.30
2019-11-18 00:50:13 UTC,1653,71.50,79.20
2019-11-18 00:50:31 UTC,1654,71.90,79.20
2019-11-18 00:50:50 UTC,1655,69.90,76.80
2019-11-18 00:51:08 UTC,1656,69.20,75.80
2019-11-18 00:51:26 UTC,1657,72.00,79.30
2019-11-18 00:51:44 UTC,1658,72.40,79.70
2019-11-18 00:52:02 UTC,1659,69.00,75.90
2019-11-18 00:52:20 UTC,1660,71.20,77.80
2019-11-18 00:52:39 UTC,1661,71.10,78.10
2019-11-18 00:52:57 UTC,1662,72.60,79.80
2019-11-18 00:53:15 UTC,1663,73.30,80.40
2019-11-18 00:53:34 UTC,1664,72.80,79.70
2019-11-18 00:53:52 UTC,1665,71.00,77.80
2019-11-18 00:54:10 UTC,1666,71.50,78.60
2019-11-18 00:54:28 UTC,1667,71.20,78.50
2019-11-18 00:54:46 UTC,1668,73.00,80.50
2019-11-18 00:55:05 UTC,1669,73.20,80.40
2019-11-18 00:55:23 UTC,1670,72.30,79.60
2019-11-18 00:55:41 UTC,1671,70.60,77.40
2019-11-18 00:56:00 UTC,1672,69.10,75.90
2019-11-18 00:56:17 UTC,1673,69.20,76.40
2019-11-18 00:56:36 UTC,1674,70.20,77.20
2019-11-18 00:56:54 UTC,1675,69.90,76.60
2019-11-18 00:57:12 UTC,1676,72.00,78.90
2019-11-18 00:57:31 UTC,1677,70.40,77.10
2019-11-18 00:57:49 UTC,1678,73.40,81.00
2019-11-18 00:58:08 UTC,1679,74.40,82.30
2019-11-18 00:58:26 UTC,1680,70.10,76.90
2019-11-18 00:58:44 UTC,1681,71.30,78.20
2019-11-18 00:59:03 UTC,1682,70.70,78.00
2019-11-18 00:59:21 UTC,1683,69.50,76.40
2019-11-18 00:59:40 UTC,1684,71.70,79.30
2019-11-18 00:59:58 UTC,1685,71.10,78.20
2019-11-18 01:00:17 UTC,1686,70.40,77.00
2019-11-18 01:00:35 UTC,1687,71.10,78.50
2019-11-18 01:00:53 UTC,1688,71.70,79.10
2019-11-18 01:01:11 UTC,1689,72.50,80.20
2019-11-18 01:01:30 UTC,1690,74.70,82.30
2019-11-18 01:01:48 UTC,1691,71.40,78.30
2019-11-18 01:02:07 UTC,1692,70.60,77.40
2019-11-18 01:02:25 UTC,1693,71.10,78.10
2019-11-18 01:02:44 UTC,1694,70.00,76.90
2019-11-18 01:03:02 UTC,1695,73.30,81.00
2019-11-18 01:03:20 UTC,1696,75.00,82.90
2019-11-18 01:03:38 UTC,1697,72.10,79.40
2019-11-18 01:03:57 UTC,1698,70.80,77.90
2019-11-18 01:04:15 UTC,1699,73.10,80.00
2019-11-18 01:04:33 UTC,1700,72.40,79.70
2019-11-18 01:04:52 UTC,1701,73.80,80.70
2019-11-18 01:05:10 UTC,1702,73.30,80.70
2019-11-18 01:05:28 UTC,1703,74.30,82.30
2019-11-18 01:05:46 UTC,1704,71.40,78.40
2019-11-18 01:06:04 UTC,1705,70.80,77.70
2019-11-18 01:06:23 UTC,1706,71.00,78.10
2019-11-18 01:06:41 UTC,1707,71.40,78.80
2019-11-18 01:06:59 UTC,1708,72.40,80.00
2019-11-18 01:07:17 UTC,1709,69.80,76.60
2019-11-18 01:07:36 UTC,1710,70.50,77.70
2019-11-18 01:07:54 UTC,1711,73.00,80.60
2019-11-18 01:08:12 UTC,1712,71.40,78.50
2019-11-18 01:08:30 UTC,1713,70.30,77.20
2019-11-18 01:08:49 UTC,1714,69.40,76.40
2019-11-18 01:09:07 UTC,1715,70.30,77.60
2019-11-18 01:09:25 UTC,1716,71.10,78.20
2019-11-18 01:09:44 UTC,1717,72.90,80.00
2019-11-18 01:10:02 UTC,1718,73.70,80.80
2019-11-18 01:10:21 UTC,1719,71.00,78.10
2019-11-18 01:10:39 UTC,1720,71.40,78.30
2019-11-18 01:10:57 UTC,1721,73.80,81.00
2019-11-18 01:11:16 UTC,1722,73.40,80.80
2019-11-18 01:11:34 UTC,1723,72.90,80.10
2019-11-18 01:11:52 UTC,1724,70.80,77.50
2019-11-18 01:12:10 UTC,1725,72.50,79.70
2019-11-18 01:12:28 UTC,1726,71.90,79.00
2019-11-18 01:12:47 UTC,1727,72.50,79.70
2019-11-18 01:13:05 UTC,1728,73.70,81.00
2019-11-18 01:13:23 UTC,1729,79.40,87.10
2019-11-18 01:13:41 UTC,1730,80.00,88.20
2019-11-18 01:14:00 UTC,1731,80.10,88.70
2019-11-18 01:14:18 UTC,1732,77.80,86.50
2019-11-18 01:14:37 UTC,1733,78.20,86.80
2019-11-18 01:14:55 UTC,1734,78.20,86.50
2019-11-18 01:15:14 UTC,1735,78.80,86.70
2019-11-18 01:15:32 UTC,1736,80.90,89.40
2019-11-18 01:15:50 UTC,1737,82.80,91.40
2019-11-18 01:16:09 UTC,1738,82.70,90.90
2019-11-18 01:16:27 UTC,1739,78.80,86.50
2019-11-18 01:16:45 UTC,1740,79.20,87.30
2019-11-18 01:17:04 UTC,1741,76.20,83.90
2019-11-18 01:17:22 UTC,1742,77.70,85.60
2019-11-18 01:17:41 UTC,1743,82.20,90.60
2019-11-18 01:17:59 UTC,1744,79.40,87.40
2019-11-18 01:18:17 UTC,1745,79.70,87.60
2019-11-18 01:18:35 UTC,1746,81.20,89.50
2019-11-18 01:18:54 UTC,1747,79.50,88.10
2019-11-18 01:19:12 UTC,1748,79.20,88.10
2019-11-18 01:19:30 UTC,1749,79.30,87.70
2019-11-18 01:19:49 UTC,1750,80.40,88.90
2019-11-18 01:20:07 UTC,1751,82.90,91.70
2019-11-18 01:20:25 UTC,1752,81.00,89.60
2019-11-18 01:20:43 UTC,1753,81.50,89.80
2019-11-18 01:21:02 UTC,1754,83.70,92.30
2019-11-18 01:21:20 UTC,1755,85.70,94.60
2019-11-18 01:21:39 UTC,1756,81.90,90.30
2019-11-18 01:21:57 UTC,1757,81.90,90.10
2019-11-18 01:22:15 UTC,1758,83.10,91.60
2019-11-18 01:22:34 UTC,1759,82.90,91.60
2019-11-18 01:22:52 UTC,1760,85.90,95.10
2019-11-18 01:23:10 UTC,1761,81.60,90.30
2019-11-18 01:23:29 UTC,1762,81.70,90.20
2019-11-18 01:23:47 UTC,1763,80.00,88.50
2019-11-18 01:24:05 UTC,1764,79.30,87.50
2019-11-18 01:24:23 UTC,1765,82.30,90.70
2019-11-18 01:24:42 UTC,1766,82.70,91.30
2019-11-18 01:25:00 UTC,1767,82.20,91.70
2019-11-18 01:25:18 UTC,1768,81.90,90.40
2019-11-18 01:25:36 UTC,1769,80.50,89.00
2019-11-18 01:25:55 UTC,1770,82.70,91.60
2019-11-18 01:26:13 UTC,1771,82.90,91.90
2019-11-18 01:26:31 UTC,1772,81.80,90.10
2019-11-18 01:26:49 UTC,1773,83.70,92.10
2019-11-18 01:27:08 UTC,1774,82.30,91.00
2019-11-18 01:27:26 UTC,1775,78.50,87.30
2019-11-18 01:27:44 UTC,1776,80.10,88.70
2019-11-18 01:28:02 UTC,1777,82.20,90.90
2019-11-18 01:28:20 UTC,1778,82.90,91.70
2019-11-18 01:28:39 UTC,1779,84.00,93.40
2019-11-18 01:28:58 UTC,1780,81.40,90.70
2019-11-18 01:29:16 UTC,1781,81.20,90.30
2019-11-18 01:29:34 UTC,1782,82.00,91.30
2019-11-18 01:29:52 UTC,1783,83.80,92.40
2019-11-18 01:30:10 UTC,1784,83.70,92.40
2019-11-18 01:30:29 UTC,1785,83.70,92.50
2019-11-18 01:30:47 UTC,1786,82.40,91.10
2019-11-18 01:31:06 UTC,1787,82.90,91.90
2019-11-18 01:31:24 UTC,1788,82.80,91.50
2019-11-18 01:31:42 UTC,1789,79.70,87.40
2019-11-18 01:32:00 UTC,1790,82.80,91.20
2019-11-18 01:32:19 UTC,1791,83.80,92.60
2019-11-18 01:32:37 UTC,1792,83.50,92.20
2019-11-18 01:32:56 UTC,1793,79.40,88.00
2019-11-18 01:33:14 UTC,1794,82.50,92.10
2019-11-18 01:33:32 UTC,1795,84.70,93.90
2019-11-18 01:33:51 UTC,1796,82.60,91.00
2019-11-18 01:34:09 UTC,1797,81.20,89.80
2019-11-18 01:34:27 UTC,1798,79.80,88.00
2019-11-18 01:34:45 UTC,1799,79.90,88.50
2019-11-18 01:35:04 UTC,1800,83.70,92.70
2019-11-18 01:35:22 UTC,1801,84.50,93.50
2019-11-18 01:35:40 UTC,1802,84.80,93.50
2019-11-18 01:35:58 UTC,1803,83.80,92.20
2019-11-18 01:36:17 UTC,1804,80.70,88.80
2019-11-18 01:36:35 UTC,1805,81.50,89.90
2019-11-18 01:36:53 UTC,1806,83.80,92.30
2019-11-18 01:37:11 UTC,1807,82.60,90.90
2019-11-18 01:37:29 UTC,1808,82.20,90.70
2019-11-18 01:37:47 UTC,1809,80.90,89.30
2019-11-18 01:38:06 UTC,1810,81.90,90.20
2019-11-18 01:38:24 UTC,1811,82.40,90.80
2019-11-18 01:38:46 UTC,1812,83.80,92.70
2019-11-18 01:39:04 UTC,1813,84.80,93.80
2019-11-18 01:39:22 UTC,1814,85.10,94.70
2019-11-18 01:39:40 UTC,1815,82.70,91.60
2019-11-18 01:39:59 UTC,1816,81.60,90.80
2019-11-18 01:40:18 UTC,1817,81.80,90.70
2019-11-18 01:40:36 UTC,1818,81.10,89.80
2019-11-18 01:40:55 UTC,1819,82.70,91.80
2019-11-18 01:41:13 UTC,1820,81.30,89.60
2019-11-18 01:41:32 UTC,1821,81.00,89.50
2019-11-18 01:41:50 UTC,1822,83.50,92.50
2019-11-18 01:42:08 UTC,1823,80.00,88.20
2019-11-18 01:42:27 UTC,1824,81.30,89.50
2019-11-18 01:42:45 UTC,1825,82.80,91.90
2019-11-18 01:43:04 UTC,1826,82.60,92.00
2019-11-18 01:43:22 UTC,1827,82.90,91.60
2019-11-18 01:43:41 UTC,1828,82.70,91.40
2019-11-18 01:43:59 UTC,1829,84.00,93.50
2019-11-18 01:44:18 UTC,1830,80.60,89.40
2019-11-18 01:44:36 UTC,1831,82.90,91.90
2019-11-18 01:44:54 UTC,1832,82.60,90.90
2019-11-18 01:45:13 UTC,1833,82.40,91.60
2019-11-18 01:45:32 UTC,1834,84.20,93.60
2019-11-18 01:45:50 UTC,1835,84.70,94.00
2019-11-18 01:46:09 UTC,1836,83.20,91.60
2019-11-18 01:46:27 UTC,1837,83.00,91.30
2019-11-18 01:46:45 UTC,1838,84.40,93.80
2019-11-18 01:47:04 UTC,1839,83.30,92.20
2019-11-18 01:47:22 UTC,1840,79.20,87.80
2019-11-18 01:47:41 UTC,1841,81.30,90.60
2019-11-18 01:47:59 UTC,1842,82.70,91.80
2019-11-18 01:48:18 UTC,1843,83.00,92.00
2019-11-18 01:48:36 UTC,1844,83.00,92.30
2019-11-18 01:48:55 UTC,1845,81.80,90.60
2019-11-18 01:49:13 UTC,1846,83.50,92.10
2019-11-18 01:49:31 UTC,1847,82.10,90.70
2019-11-18 01:49:49 UTC,1848,84.70,94.30
2019-11-18 01:50:08 UTC,1849,84.80,94.60
2019-11-18 01:50:26 UTC,1850,82.20,91.20
2019-11-18 01:50:45 UTC,1851,81.80,90.40
2019-11-18 01:51:03 UTC,1852,83.10,92.00
2019-11-18 01:51:21 UTC,1853,81.00,89.70
2019-11-18 01:51:40 UTC,1854,80.30,89.10
2019-11-18 01:51:58 UTC,1855,81.90,90.50
2019-11-18 01:52:16 UTC,1856,81.20,89.90
2019-11-18 01:52:34 UTC,1857,78.30,86.50
2019-11-18 01:52:53 UTC,1858,79.20,87.80
2019-11-18 01:53:12 UTC,1859,79.60,88.30
2019-11-18 01:53:30 UTC,1860,83.20,92.00
2019-11-18 01:53:48 UTC,1861,82.90,91.50
2019-11-18 01:54:07 UTC,1862,81.70,90.40
2019-11-18 01:54:25 UTC,1863,82.20,90.40
2019-11-18 01:54:44 UTC,1864,83.30,91.70
2019-11-18 01:55:02 UTC,1865,84.90,93.60
2019-11-18 01:55:21 UTC,1866,84.90,94.00
2019-11-18 01:55:39 UTC,1867,83.10,92.00
2019-11-18 01:55:58 UTC,1868,81.20,89.70
2019-11-18 01:56:16 UTC,1869,82.90,91.50
2019-11-18 01:56:34 UTC,1870,84.30,93.10
2019-11-18 01:56:53 UTC,1871,82.70,91.30
2019-11-18 01:57:11 UTC,1872,84.30,93.50
2019-11-18 01:57:30 UTC,1873,84.90,94.20
2019-11-18 01:57:48 UTC,1874,84.00,92.40
2019-11-18 01:58:07 UTC,1875,83.60,92.70
2019-11-18 01:58:25 UTC,1876,82.10,90.80
2019-11-18 01:58:43 UTC,1877,82.60,91.50
2019-11-18 01:59:02 UTC,1878,81.90,90.50
2019-11-18 01:59:20 UTC,1879,82.80,92.60
2019-11-18 01:59:38 UTC,1880,83.50,93.40
2019-11-18 01:59:56 UTC,1881,83.20,92.30
2019-11-18 02:00:15 UTC,1882,82.30,90.70
2019-11-18 02:00:33 UTC,1883,83.10,91.70
2019-11-18 02:00:52 UTC,1884,82.70,91.60
2019-11-18 02:01:10 UTC,1885,80.80,89.60
2019-11-18 02:01:28 UTC,1886,80.60,89.40
2019-11-18 02:01:46 UTC,1887,81.40,90.50
2019-11-18 02:02:05 UTC,1888,81.40,90.20
2019-11-18 02:02:23 UTC,1889,82.30,91.20
2019-11-18 02:02:41 UTC,1890,82.10,91.00
2019-11-18 02:03:00 UTC,1891,83.60,92.70
2019-11-18 02:03:18 UTC,1892,82.40,91.50
2019-11-18 02:03:37 UTC,1893,80.50,88.80
2019-11-18 02:03:55 UTC,1894,82.60,91.00
2019-11-18 02:04:13 UTC,1895,83.50,92.10
2019-11-18 02:04:31 UTC,1896,81.90,90.40
2019-11-18 02:04:49 UTC,1897,79.70,88.50
2019-11-18 02:05:08 UTC,1898,82.40,91.80
2019-11-18 02:05:26 UTC,1899,84.10,93.60
2019-11-18 02:05:45 UTC,1900,80.90,89.50
2019-11-18 02:06:03 UTC,1901,80.50,89.50
2019-11-18 02:06:22 UTC,1902,82.20,91.10
2019-11-18 02:06:40 UTC,1903,82.40,90.90
2019-11-18 02:06:58 UTC,1904,78.90,87.20
2019-11-18 02:07:17 UTC,1905,81.30,90.20
2019-11-18 02:07:35 UTC,1906,81.30,90.60
2019-11-18 02:07:54 UTC,1907,81.30,89.90
2019-11-18 02:08:12 UTC,1908,84.70,93.50
2019-11-18 02:08:30 UTC,1909,86.20,95.30
2019-11-18 02:08:49 UTC,1910,84.90,94.00
2019-11-18 02:09:07 UTC,1911,82.70,91.50
2019-11-18 02:09:25 UTC,1912,83.80,92.50
2019-11-18 02:09:43 UTC,1913,84.50,93.30
2019-11-18 02:10:02 UTC,1914,87.30,96.50
2019-11-18 02:10:20 UTC,1915,84.90,94.10
2019-11-18 02:10:38 UTC,1916,82.40,91.50
2019-11-18 02:10:57 UTC,1917,79.90,88.50
2019-11-18 02:11:15 UTC,1918,80.40,89.00
2019-11-18 02:11:34 UTC,1919,82.90,92.00
2019-11-18 02:11:52 UTC,1920,80.90,89.50
2019-11-18 02:12:10 UTC,1921,82.40,91.00
2019-11-18 02:12:29 UTC,1922,81.90,91.30
2019-11-18 02:12:47 UTC,1923,82.20,91.30
2019-11-18 02:13:06 UTC,1924,81.70,90.20
2019-11-18 02:13:24 UTC,1925,81.30,90.20
2019-11-18 02:13:43 UTC,1926,81.80,91.00
2019-11-18 02:14:01 UTC,1927,82.00,91.60
2019-11-18 02:14:19 UTC,1928,82.20,91.70
2019-11-18 02:14:38 UTC,1929,82.90,92.40
2019-11-18 02:14:56 UTC,1930,82.90,92.40
2019-11-18 02:15:15 UTC,1931,85.00,94.70
2019-11-18 02:15:34 UTC,1932,85.70,94.90
2019-11-18 02:15:52 UTC,1933,84.40,92.90
2019-11-18 02:16:11 UTC,1934,81.40,90.10
2019-11-18 02:16:29 UTC,1935,83.80,93.50
2019-11-18 02:16:47 UTC,1936,82.50,91.40
2019-11-18 02:17:05 UTC,1937,86.20,96.00
2019-11-18 02:17:24 UTC,1938,85.90,95.50
2019-11-18 02:17:42 UTC,1939,84.40,94.10
2019-11-18 02:18:01 UTC,1940,82.80,92.20
2019-11-18 02:18:19 UTC,1941,86.70,95.90
2019-11-18 02:18:38 UTC,1942,89.00,98.80
2019-11-18 02:18:56 UTC,1943,86.40,96.00
2019-11-18 02:19:14 UTC,1944,83.70,93.40
2019-11-18 02:19:33 UTC,1945,85.40,95.60
2019-11-18 02:19:51 UTC,1946,87.90,98.00
2019-11-18 02:20:09 UTC,1947,83.90,93.30
2019-11-18 02:20:27 UTC,1948,84.20,93.00
2019-11-18 02:20:46 UTC,1949,85.10,94.60
2019-11-18 02:21:04 UTC,1950,87.60,97.30
2019-11-18 02:21:22 UTC,1951,85.70,95.40
2019-11-18 02:21:41 UTC,1952,86.70,97.20
2019-11-18 02:21:59 UTC,1953,88.80,98.50
2019-11-18 02:22:17 UTC,1954,87.60,96.80
2019-11-18 02:22:36 UTC,1955,86.60,95.90
2019-11-18 02:22:55 UTC,1956,86.30,95.90
2019-11-18 02:23:13 UTC,1957,85.70,95.20
2019-11-18 02:23:31 UTC,1958,91.00,101.50
2019-11-18 02:23:50 UTC,1959,95.20,106.40
2019-11-18 02:24:08 UTC,1960,95.40,106.20
2019-11-18 02:24:26 UTC,1961,96.30,106.80
2019-11-18 02:24:45 UTC,1962,97.40,107.90
2019-11-18 02:25:03 UTC,1963,98.40,109.00
2019-11-18 02:25:22 UTC,1964,101.70,112.70
2019-11-18 02:25:40 UTC,1965,98.60,110.10
2019-11-18 02:25:58 UTC,1966,99.60,111.40
2019-11-18 02:26:17 UTC,1967,100.40,111.70
2019-11-18 02:26:35 UTC,1968,98.20,109.60
2019-11-18 02:26:53 UTC,1969,94.90,106.30
2019-11-18 02:27:11 UTC,1970,95.10,106.80
2019-11-18 02:27:30 UTC,1971,94.80,105.10
2019-11-18 02:27:48 UTC,1972,98.20,108.90
2019-11-18 02:28:06 UTC,1973,97.30,108.70
2019-11-18 02:28:25 UTC,1974,95.30,106.30
2019-11-18 02:28:43 UTC,1975,94.70,105.20
2019-11-18 02:29:02 UTC,1976,93.40,103.50
2019-11-18 02:29:20 UTC,1977,95.80,106.10
2019-11-18 02:29:38 UTC,1978,92.40,102.40
2019-11-18 02:29:56 UTC,1979,89.80,99.90
2019-11-18 02:30:15 UTC,1980,90.00,100.10
2019-11-18 02:30:33 UTC,1981,90.80,101.10
2019-11-18 02:30:51 UTC,1982,89.80,99.80
2019-11-18 02:31:10 UTC,1983,92.00,102.10
2019-11-18 02:31:28 UTC,1984,91.90,102.10
2019-11-18 02:31:46 UTC,1985,89.50,99.80
2019-11-18 02:32:05 UTC,1986,87.00,97.50
2019-11-18 02:32:23 UTC,1987,87.20,97.00
2019-11-18 02:32:42 UTC,1988,90.10,100.20
2019-11-18 02:33:00 UTC,1989,92.60,102.80
2019-11-18 02:33:19 UTC,1990,88.50,98.40
2019-11-18 02:33:37 UTC,1991,85.30,94.80
2019-11-18 02:33:55 UTC,1992,89.50,99.60
2019-11-18 02:34:13 UTC,1993,87.40,97.60
2019-11-18 02:34:32 UTC,1994,85.40,95.70
2019-11-18 02:34:50 UTC,1995,87.60,97.90
2019-11-18 02:35:08 UTC,1996,89.10,99.20
2019-11-18 02:35:27 UTC,1997,90.90,101.50
2019-11-18 02:35:45 UTC,1998,92.00,103.10
2019-11-18 02:36:03 UTC,1999,89.30,99.60
2019-11-18 02:36:21 UTC,2000,88.00,98.10
2019-11-18 02:36:40 UTC,2001,91.00,101.10
2019-11-18 02:36:58 UTC,2002,89.40,99.10
2019-11-18 02:37:17 UTC,2003,88.80,99.40
2019-11-18 02:37:35 UTC,2004,88.50,99.00
2019-11-18 02:37:54 UTC,2005,87.00,96.80
2019-11-18 02:38:12 UTC,2006,84.90,94.00
2019-11-18 02:38:30 UTC,2007,90.00,99.70
2019-11-18 02:38:49 UTC,2008,89.40,99.30
2019-11-18 02:39:07 UTC,2009,87.00,96.80
2019-11-18 02:39:26 UTC,2010,87.10,97.20
2019-11-18 02:39:44 UTC,2011,87.60,97.70
2019-11-18 02:40:03 UTC,2012,85.60,95.50
2019-11-18 02:40:21 UTC,2013,87.40,97.40
2019-11-18 02:40:40 UTC,2014,87.20,96.80
2019-11-18 02:40:58 UTC,2015,87.60,97.30
2019-11-18 02:41:16 UTC,2016,86.30,95.80
2019-11-18 02:41:34 UTC,2017,84.90,94.60
2019-11-18 02:41:53 UTC,2018,84.40,93.90
2019-11-18 02:42:11 UTC,2019,85.20,94.60
2019-11-18 02:42:29 UTC,2020,89.30,99.10
2019-11-18 02:42:48 UTC,2021,87.60,97.10
2019-11-18 02:43:06 UTC,2022,84.20,93.40
2019-11-18 02:43:24 UTC,2023,87.60,96.80
2019-11-18 02:43:42 UTC,2024,85.80,95.30
2019-11-18 02:44:01 UTC,2025,84.80,94.70
2019-11-18 02:44:19 UTC,2026,85.40,95.30
2019-11-18 02:44:38 UTC,2027,83.90,93.20
2019-11-18 02:44:56 UTC,2028,84.90,94.10
2019-11-18 02:45:15 UTC,2029,88.40,98.60
2019-11-18 02:45:33 UTC,2030,86.20,96.00
2019-11-18 02:46:22 UTC,2031,83.10,92.40
2019-11-18 02:46:40 UTC,2032,81.90,91.20
2019-11-18 02:46:59 UTC,2033,82.20,91.20
2019-11-18 02:47:17 UTC,2034,81.70,91.00
2019-11-18 02:47:35 UTC,2035,82.80,91.80
2019-11-18 02:47:53 UTC,2036,83.90,93.30
2019-11-18 02:48:12 UTC,2037,82.50,91.50
2019-11-18 02:48:30 UTC,2038,83.30,92.20
2019-11-18 02:48:49 UTC,2039,86.50,96.20
2019-11-18 02:49:07 UTC,2040,86.70,96.00
2019-11-18 02:49:26 UTC,2041,84.30,93.70
2019-11-18 02:49:44 UTC,2042,84.80,94.50
2019-11-18 02:50:02 UTC,2043,84.50,94.10
2019-11-18 02:50:21 UTC,2044,86.30,96.40
2019-11-18 02:50:39 UTC,2045,86.60,96.20
2019-11-18 02:50:58 UTC,2046,81.60,90.80
2019-11-18 02:51:16 UTC,2047,80.50,89.60
2019-11-18 02:51:34 UTC,2048,81.00,90.20
2019-11-18 02:51:53 UTC,2049,81.80,90.70
2019-11-18 02:52:11 UTC,2050,84.00,93.20
2019-11-18 02:52:30 UTC,2051,80.60,89.50
2019-11-18 02:52:48 UTC,2052,82.00,91.30
2019-11-18 02:53:07 UTC,2053,84.20,93.90
2019-11-18 02:53:25 UTC,2054,84.30,94.00
2019-11-18 02:53:44 UTC,2055,84.30,94.70
2019-11-18 02:54:02 UTC,2056,84.20,94.60
2019-11-18 02:54:24 UTC,2057,86.40,96.60
2019-11-18 02:54:42 UTC,2058,82.60,92.30
2019-11-18 02:55:01 UTC,2059,82.90,92.30
2019-11-18 02:55:19 UTC,2060,81.00,89.80
2019-11-18 02:55:37 UTC,2061,80.60,89.40
2019-11-18 02:55:56 UTC,2062,81.60,90.70
2019-11-18 02:56:14 UTC,2063,82.20,91.50
2019-11-18 02:56:33 UTC,2064,80.10,88.70
2019-11-18 02:56:51 UTC,2065,84.00,93.10
2019-11-18 02:57:10 UTC,2066,88.60,98.80
2019-11-18 02:57:28 UTC,2067,86.30,96.10
2019-11-18 02:57:46 UTC,2068,82.60,91.80
2019-11-18 02:58:04 UTC,2069,83.70,93.30
2019-11-18 02:58:23 UTC,2070,80.80,89.80
2019-11-18 02:58:41 UTC,2071,82.20,91.10
2019-11-18 02:58:59 UTC,2072,82.50,91.80
2019-11-18 02:59:17 UTC,2073,82.10,91.20
2019-11-18 02:59:36 UTC,2074,83.30,92.40
2019-11-18 02:59:54 UTC,2075,84.00,93.40
2019-11-18 03:00:12 UTC,2076,85.60,95.70
2019-11-18 03:00:31 UTC,2077,81.20,90.60
2019-11-18 03:00:50 UTC,2078,82.50,91.70
2019-11-18 03:01:08 UTC,2079,81.20,90.40
2019-11-18 03:01:26 UTC,2080,81.30,90.20
2019-11-18 03:01:45 UTC,2081,82.30,91.20
2019-11-18 03:02:03 UTC,2082,81.40,90.70
2019-11-18 03:02:22 UTC,2083,81.90,90.90
2019-11-18 03:02:40 UTC,2084,84.10,94.40
2019-11-18 03:02:58 UTC,2085,84.40,95.60
2019-11-18 03:03:17 UTC,2086,85.10,94.80
2019-11-18 03:03:35 UTC,2087,83.40,92.50
