2019-11-10 21:56:38 UTC,104,58.90,78.80
2019-11-10 21:57:03 UTC,105,60.60,94.40
2019-11-10 21:57:28 UTC,106,61.40,96.70
2019-11-10 21:57:53 UTC,107,60.40,85.80
2019-11-10 21:58:18 UTC,108,60.20,89.20
2019-11-10 21:58:46 UTC,109,59.20,92.10
2019-11-10 21:59:10 UTC,110,59.70,84.30
2019-11-10 21:59:35 UTC,111,61.80,90.00
2019-11-10 22:00:00 UTC,112,59.30,85.80
2019-11-10 22:00:25 UTC,113,59.90,87.20
2019-11-10 22:00:49 UTC,114,59.90,79.50
2019-11-10 22:01:13 UTC,115,58.10,86.90
2019-11-10 22:01:37 UTC,116,59.50,80.50
2019-11-10 22:02:04 UTC,117,58.90,81.00
2019-11-10 22:02:31 UTC,118,61.90,80.30
2019-11-10 22:02:55 UTC,119,60.00,83.60
2019-11-10 22:03:21 UTC,120,59.20,80.60
2019-11-10 22:03:48 UTC,121,58.50,78.70
2019-11-10 22:04:14 UTC,122,59.60,79.20
2019-11-10 22:04:44 UTC,123,58.20,80.40
2019-11-10 22:05:08 UTC,124,60.10,83.80
2019-11-10 22:05:33 UTC,125,59.70,87.10
2019-11-10 22:06:01 UTC,126,59.70,85.00
2019-11-10 22:06:28 UTC,127,61.70,84.70
2019-11-10 22:06:58 UTC,128,59.70,79.90
2019-11-10 22:07:25 UTC,129,60.30,88.90
2019-11-10 22:07:49 UTC,130,59.00,76.40
2019-11-10 22:08:14 UTC,131,61.50,84.20
2019-11-10 22:08:41 UTC,132,60.30,81.40
2019-11-10 22:09:09 UTC,133,59.70,83.10
2019-11-10 22:09:36 UTC,134,60.50,77.30
2019-11-10 22:10:04 UTC,135,59.20,75.70
2019-11-10 22:10:31 UTC,136,59.40,77.30
2019-11-10 22:10:57 UTC,137,59.10,79.90
2019-11-10 22:11:25 UTC,138,60.60,82.10
2019-11-10 22:11:53 UTC,139,58.10,75.90
2019-11-10 22:12:19 UTC,140,60.40,83.60
2019-11-10 22:12:48 UTC,141,59.10,79.20
2019-11-10 22:13:13 UTC,142,59.20,79.60
2019-11-10 22:13:39 UTC,143,59.10,82.50
2019-11-10 22:14:10 UTC,144,56.60,80.50
2019-11-10 22:14:36 UTC,145,58.60,79.00
2019-11-10 22:15:05 UTC,146,58.80,80.00
2019-11-10 22:15:34 UTC,147,59.00,79.20
2019-11-10 22:16:00 UTC,148,60.00,81.80
2019-11-10 22:16:24 UTC,149,60.50,87.80
2019-11-10 22:16:53 UTC,150,59.20,76.40
2019-11-10 22:17:20 UTC,151,59.80,80.00
2019-11-10 22:17:45 UTC,152,58.80,76.70
2019-11-10 22:18:10 UTC,153,58.10,76.50
2019-11-10 22:18:38 UTC,154,57.30,76.20
2019-11-10 22:19:04 UTC,155,57.70,73.80
2019-11-10 22:19:30 UTC,156,58.50,76.90
2019-11-10 22:19:59 UTC,157,58.90,77.90
2019-11-10 22:20:24 UTC,158,57.40,76.40
2019-11-10 22:20:49 UTC,159,59.70,86.40
2019-11-10 22:21:15 UTC,160,59.90,79.70
2019-11-10 22:21:39 UTC,161,60.10,81.20
2019-11-10 22:22:05 UTC,162,59.70,90.70
2019-11-10 22:22:33 UTC,163,58.80,78.90
2019-11-10 22:23:03 UTC,164,58.60,78.00
2019-11-10 22:23:30 UTC,165,59.40,78.10
2019-11-10 22:23:55 UTC,166,58.90,78.20
2019-11-10 22:24:21 UTC,167,58.70,72.80
2019-11-10 22:24:51 UTC,168,59.00,76.20
2019-11-10 22:25:16 UTC,169,59.00,78.40
2019-11-10 22:25:43 UTC,170,58.60,77.80
2019-11-10 22:26:09 UTC,171,58.70,73.00
2019-11-10 22:26:34 UTC,172,57.80,71.40
2019-11-10 22:27:00 UTC,173,59.20,75.30
2019-11-10 22:27:26 UTC,174,59.60,82.20
2019-11-10 22:27:50 UTC,175,58.20,79.10
2019-11-10 22:28:19 UTC,176,57.40,76.20
2019-11-10 22:28:46 UTC,177,58.60,78.60
2019-11-10 22:29:14 UTC,178,57.70,75.10
2019-11-10 22:29:39 UTC,179,57.80,73.30
2019-11-10 22:30:04 UTC,180,57.20,73.80
2019-11-10 22:30:30 UTC,181,58.20,73.50
2019-11-10 22:30:56 UTC,182,59.70,77.60
2019-11-10 22:31:26 UTC,183,58.00,76.50
2019-11-10 22:31:52 UTC,184,59.30,75.20
2019-11-10 22:32:17 UTC,185,59.10,74.90
2019-11-10 22:32:43 UTC,186,58.20,79.70
2019-11-10 22:33:09 UTC,187,59.30,89.50
2019-11-10 22:33:37 UTC,188,58.20,79.60
2019-11-10 22:34:03 UTC,189,58.00,73.80
2019-11-10 22:34:31 UTC,190,59.60,80.40
2019-11-10 22:34:55 UTC,191,58.20,76.00
2019-11-10 22:35:21 UTC,192,59.50,77.20
2019-11-10 22:35:47 UTC,193,60.20,77.90
2019-11-10 22:36:12 UTC,194,58.80,70.50
2019-11-10 22:36:38 UTC,195,58.50,75.60
2019-11-10 22:37:08 UTC,196,60.10,78.50
2019-11-10 22:37:34 UTC,197,60.00,76.60
2019-11-10 22:37:58 UTC,198,60.00,76.00
2019-11-10 22:38:24 UTC,199,58.50,78.10
2019-11-10 22:38:51 UTC,200,59.80,77.90
2019-11-10 22:39:17 UTC,201,60.00,78.70
2019-11-10 22:39:42 UTC,202,57.10,75.40
2019-11-10 22:40:08 UTC,203,59.20,76.40
2019-11-10 22:40:34 UTC,204,58.40,79.30
2019-11-10 22:41:00 UTC,205,59.50,81.20
2019-11-10 22:41:27 UTC,206,59.10,80.70
2019-11-10 22:41:52 UTC,207,60.30,79.70
2019-11-10 22:42:21 UTC,208,61.70,77.10
2019-11-10 22:42:48 UTC,209,60.10,78.60
2019-11-10 22:43:13 UTC,210,60.30,75.30
2019-11-10 22:43:39 UTC,211,59.80,78.50
2019-11-10 22:44:06 UTC,212,60.90,78.50
2019-11-10 22:44:31 UTC,213,59.20,76.10
2019-11-10 22:44:57 UTC,214,58.70,74.20
2019-11-10 22:45:26 UTC,215,58.50,74.80
2019-11-10 22:45:52 UTC,216,59.20,77.00
2019-11-10 22:46:17 UTC,217,58.40,73.70
2019-11-10 22:46:44 UTC,218,60.70,76.50
2019-11-10 22:47:09 UTC,219,58.80,80.20
2019-11-10 22:47:34 UTC,220,59.10,75.20
2019-11-10 22:48:00 UTC,221,59.00,74.60
2019-11-10 22:48:25 UTC,222,58.50,74.50
